no_matricula_inmobiliaria;estado_folio;matriculas_matriz;matriculas_derivadas
1215235;CERRADO;;20546198
1215344;ACTIVO;1188328;
1215459;ACTIVO;711588;20035947
1215459;ACTIVO;711588;20035948
1215499;ACTIVO;;
121611;ACTIVO;;810506
1216677;ACTIVO;577251;
1216678;ACTIVO;577251;
1216803;ACTIVO;711588;
1219808;ACTIVO;1177877;
1219822;ACTIVO;1164228;
1220082;ACTIVO;1177877;20139461
1220089;ACTIVO;;
1220722;ACTIVO;1187104, 1187140;
1221816;ACTIVO;1183063;20044576
1221816;ACTIVO;1183063;20044577
122221;ACTIVO;;835602
1223522;ACTIVO;661790;
1225870;ACTIVO;52927, 638265;20126277
1225870;ACTIVO;52927, 638265;20526194
1225870;ACTIVO;52927, 638265;20749687
1225870;ACTIVO;52927, 638265;20941548
1226576;ACTIVO;1226577;
1226577;ACTIVO;636264;1226576
1226577;ACTIVO;636264;20954314
1226577;ACTIVO;636264;20954315
1226577;ACTIVO;636264;20954316
1226577;ACTIVO;636264;20954317
1226577;ACTIVO;636264;20954318
123407;ACTIVO;;
12488;CERRADO;;20509779
12488;CERRADO;;20509780
12488;CERRADO;;20509781
12488;CERRADO;;20509782
12488;CERRADO;;20509783
12488;CERRADO;;20509784
12488;CERRADO;;20718068
125827;ACTIVO;;
125933;ACTIVO;;
126546;ACTIVO;;
127215;ACTIVO;;605616
128009;ACTIVO;;20045945
128009;ACTIVO;;20521214
128009;ACTIVO;;20521215
128009;ACTIVO;;20521216
128009;ACTIVO;;20521217
128009;ACTIVO;;20521218
128009;ACTIVO;;20521219
1326;ACTIVO;;
133087;ACTIVO;;
13428;ACTIVO;;
13440;ACTIVO;;1159086
135622;ACTIVO;;
136780;ACTIVO;;20929122
136780;ACTIVO;;20929123
136780;ACTIVO;;20929124
136780;ACTIVO;;20929125
136780;ACTIVO;;20929126
136780;ACTIVO;;20929127
136780;ACTIVO;;20929128
136780;ACTIVO;;20929129
136780;ACTIVO;;20929130
137306;ACTIVO;;20267455
137306;ACTIVO;;20268209
137306;ACTIVO;;20268212
137613;ACTIVO;;
138302;ACTIVO;;
139092;ACTIVO;;
143931;ACTIVO;;
146930;ACTIVO;;
148320;ACTIVO;;20731918
148320;ACTIVO;;20740793
148320;ACTIVO;;20767364
149329;ACTIVO;;
149728;ACTIVO;;
150114;ACTIVO;;441294
150114;ACTIVO;;473881
150114;ACTIVO;;507928
150114;ACTIVO;;665322
150588;ACTIVO;;846207
150950;ACTIVO;;
150976;ACTIVO;;
153095;ACTIVO;;
153447;ACTIVO;;897673
153919;ACTIVO;;452546
154693;ACTIVO;;156665
154693;ACTIVO;;156666
154693;ACTIVO;;156667
154693;ACTIVO;;156668
154693;ACTIVO;;156670
154693;ACTIVO;;156671
154693;ACTIVO;;20354433
156350;ACTIVO;;
156352;ACTIVO;;
156353;ACTIVO;;
156354;ACTIVO;;
156355;ACTIVO;;20656440
156355;ACTIVO;;20656441
156667;ACTIVO;154693;
156669;ACTIVO;;
156670;ACTIVO;154693;20199426
161121;ACTIVO;;20935552
161121;ACTIVO;;20935553
161121;ACTIVO;;20935554
161121;ACTIVO;;20935555
161121;ACTIVO;;20935556
161121;ACTIVO;;20935557
161121;ACTIVO;;20935558
161121;ACTIVO;;20935559
161121;ACTIVO;;20935560
161121;ACTIVO;;20935561
161121;ACTIVO;;20935562
161121;ACTIVO;;20935563
161121;ACTIVO;;20935564
161121;ACTIVO;;20935565
161121;ACTIVO;;20935566
161121;ACTIVO;;20935567
161121;ACTIVO;;20935568
161121;ACTIVO;;20935569
161121;ACTIVO;;20935570
161121;ACTIVO;;20935571
161121;ACTIVO;;20935572
161121;ACTIVO;;20935573
161121;ACTIVO;;20935574
161121;ACTIVO;;20935575
161121;ACTIVO;;20935576
161121;ACTIVO;;20935577
161121;ACTIVO;;20935578
161121;ACTIVO;;20935579
161121;ACTIVO;;20935580
161121;ACTIVO;;20935581
161121;ACTIVO;;20935582
161121;ACTIVO;;20935583
161121;ACTIVO;;20935584
161121;ACTIVO;;20935585
161121;ACTIVO;;20935586
161121;ACTIVO;;20935587
161121;ACTIVO;;20935588
161121;ACTIVO;;20935589
161121;ACTIVO;;20935590
161121;ACTIVO;;20935591
161121;ACTIVO;;20935592
161121;ACTIVO;;20935593
161121;ACTIVO;;20935594
161121;ACTIVO;;20935595
161121;ACTIVO;;20935596
161121;ACTIVO;;20935597
161121;ACTIVO;;20935598
161121;ACTIVO;;20935599
161121;ACTIVO;;20935600
161121;ACTIVO;;20935601
161121;ACTIVO;;20935602
161121;ACTIVO;;20935603
161121;ACTIVO;;20935604
161121;ACTIVO;;20935605
161121;ACTIVO;;20935606
161121;ACTIVO;;20935607
161121;ACTIVO;;20935608
161121;ACTIVO;;20935609
161121;ACTIVO;;20935610
161121;ACTIVO;;20935611
161332;ACTIVO;;1045945
161332;ACTIVO;;1216806
161332;ACTIVO;;20147483
161332;ACTIVO;;20160725
161672;ACTIVO;;
162031;ACTIVO;;170445
162031;ACTIVO;;285716
162031;ACTIVO;;552288
162031;ACTIVO;;745330
162031;ACTIVO;;1118826
162031;ACTIVO;;1184859
162031;ACTIVO;;1195099
162031;ACTIVO;;20087190
162031;ACTIVO;;20350488
162460;ACTIVO;;
162477;ACTIVO;;
163546;ACTIVO;15515, 184923, 188738;
164129;ACTIVO;;
164300;ACTIVO;;
166066;ACTIVO;156671;
168238;ACTIVO;;
169882;ACTIVO;67977;
170386;ACTIVO;49125;
170445;ACTIVO;162031;
17045;ACTIVO;;
170767;ACTIVO;;
173805;ACTIVO;;
174876;ACTIVO;;
175242;ACTIVO;;20639304
175242;ACTIVO;;20951272
175243;ACTIVO;;20749706
17945;ACTIVO;;20274104
17945;ACTIVO;;20274105
179997;CERRADO;;
18143;ACTIVO;;22521
18143;ACTIVO;;1009590
18143;ACTIVO;;1025736
18143;ACTIVO;;1025737
18143;ACTIVO;;20030910
18143;ACTIVO;;20031233
18143;ACTIVO;;20044005
18143;ACTIVO;;20044006
18143;ACTIVO;;20049791
18143;ACTIVO;;20060532
18143;ACTIVO;;20075211
18143;ACTIVO;;20075212
18143;ACTIVO;;20082211
18143;ACTIVO;;20125163
18143;ACTIVO;;20164479
18143;ACTIVO;;20192960
18143;ACTIVO;;20192961
181669;ACTIVO;139352, 180573;
181719;ACTIVO;67977;
186503;ACTIVO;;
187964;ACTIVO;;20281424
188019;ACTIVO;;20668194
188019;ACTIVO;;20668610
188730;ACTIVO;;
188837;ACTIVO;20144854;
191668;ACTIVO;;
192686;ACTIVO;;20901180
192687;ACTIVO;;20743602
192687;ACTIVO;;20743603
192688;ACTIVO;;20376363
192688;ACTIVO;;20385280
192688;ACTIVO;;20385281
192688;ACTIVO;;20385282
192688;ACTIVO;;20385283
192688;ACTIVO;;20385284
192688;ACTIVO;;20385285
192688;ACTIVO;;20385286
192688;ACTIVO;;20385287
192688;ACTIVO;;20385288
192688;ACTIVO;;20385289
192688;ACTIVO;;20385290
192688;ACTIVO;;20385291
192688;ACTIVO;;20385292
192691;ACTIVO;178873;
193397;ACTIVO;;197834
197006;ACTIVO;;
197211;CERRADO;47031;20927661
197211;CERRADO;47031;20927662
197211;CERRADO;47031;20927663
197211;CERRADO;47031;20927664
197211;CERRADO;47031;20927665
197211;CERRADO;47031;20927666
197211;CERRADO;47031;20927667
197213;ACTIVO;47031;
197697;ACTIVO;;20223207
197697;ACTIVO;;20223209
197702;ACTIVO;178873;
197703;ACTIVO;178873;
200038;ACTIVO;;
20019757;ACTIVO;;20026622
20019757;ACTIVO;;20031080
20019757;ACTIVO;;20031389
20019757;ACTIVO;;20246200
20019757;ACTIVO;;20246201
20019757;ACTIVO;;20500917
20023127;ACTIVO;598306;
20026622;ACTIVO;20019757;
20028305;ACTIVO;1005406;
20029424;ACTIVO;524933;
20029428;CERRADO;1164228;20139460
20029428;CERRADO;1164228;20891966
20029429;CERRADO;1164228;20139460
20029429;CERRADO;1164228;20891966
20029725;ACTIVO;1187104;
20029729;ACTIVO;1187104;20894674
20029729;ACTIVO;1187104;20894675
20029733;ACTIVO;1187104;20040955
20029733;ACTIVO;1187104;20442079
20029734;ACTIVO;1187104;
20029735;ACTIVO;1187104;20748115
20029735;ACTIVO;1187104;20748116
20029735;ACTIVO;1187104;20748117
20029735;ACTIVO;1187104;20748118
20029735;ACTIVO;1187104;20748119
20029735;ACTIVO;1187104;20748120
20029735;ACTIVO;1187104;20748121
20029735;ACTIVO;1187104;20748122
20029735;ACTIVO;1187104;20748123
20029735;ACTIVO;1187104;20748124
20029735;ACTIVO;1187104;20748125
20029735;ACTIVO;1187104;20748126
20029735;ACTIVO;1187104;20748127
20029735;ACTIVO;1187104;20748128
20029735;ACTIVO;1187104;20748129
20029735;ACTIVO;1187104;20748130
20029735;ACTIVO;1187104;20748131
20029735;ACTIVO;1187104;20748132
20029735;ACTIVO;1187104;20748133
20029735;ACTIVO;1187104;20748134
20029735;ACTIVO;1187104;20748135
20029735;ACTIVO;1187104;20748136
20029735;ACTIVO;1187104;20748137
20029735;ACTIVO;1187104;20748138
20029735;ACTIVO;1187104;20748139
20029735;ACTIVO;1187104;20748140
20029735;ACTIVO;1187104;20748141
20029735;ACTIVO;1187104;20748142
20029735;ACTIVO;1187104;20748143
20029735;ACTIVO;1187104;20748144
20029735;ACTIVO;1187104;20748145
20029735;ACTIVO;1187104;20748146
20029735;ACTIVO;1187104;20748147
20029735;ACTIVO;1187104;20748148
20029735;ACTIVO;1187104;20748149
20029735;ACTIVO;1187104;20748150
20029735;ACTIVO;1187104;20748151
20029735;ACTIVO;1187104;20748152
20029735;ACTIVO;1187104;20748153
20029735;ACTIVO;1187104;20748154
20029735;ACTIVO;1187104;20748155
20029735;ACTIVO;1187104;20748156
20029735;ACTIVO;1187104;20748157
20029735;ACTIVO;1187104;20748158
20029735;ACTIVO;1187104;20748159
20029735;ACTIVO;1187104;20748160
20029735;ACTIVO;1187104;20748161
20029735;ACTIVO;1187104;20748162
20029735;ACTIVO;1187104;20748163
20029735;ACTIVO;1187104;20748164
20029735;ACTIVO;1187104;20748165
20029735;ACTIVO;1187104;20748166
20029735;ACTIVO;1187104;20748167
20029735;ACTIVO;1187104;20748168
20029735;ACTIVO;1187104;20748169
20029735;ACTIVO;1187104;20748170
20029735;ACTIVO;1187104;20748171
20029735;ACTIVO;1187104;20748172
20029735;ACTIVO;1187104;20748173
20029735;ACTIVO;1187104;20748174
20029735;ACTIVO;1187104;20748175
20029735;ACTIVO;1187104;20748176
20029735;ACTIVO;1187104;20748177
20029735;ACTIVO;1187104;20748178
20029735;ACTIVO;1187104;20748179
20029735;ACTIVO;1187104;20748180
20029735;ACTIVO;1187104;20748181
20029735;ACTIVO;1187104;20748182
20029735;ACTIVO;1187104;20748183
20029735;ACTIVO;1187104;20748184
20029735;ACTIVO;1187104;20748185
20029735;ACTIVO;1187104;20748186
20029735;ACTIVO;1187104;20748187
20029735;ACTIVO;1187104;20748188
20029735;ACTIVO;1187104;20748189
20029735;ACTIVO;1187104;20748190
20029735;ACTIVO;1187104;20748191
20029735;ACTIVO;1187104;20748192
20029735;ACTIVO;1187104;20748193
20029735;ACTIVO;1187104;20748194
20029735;ACTIVO;1187104;20748195
20029735;ACTIVO;1187104;20748196
20029735;ACTIVO;1187104;20748197
20029735;ACTIVO;1187104;20748198
20029735;ACTIVO;1187104;20748199
20029735;ACTIVO;1187104;20748200
20029735;ACTIVO;1187104;20748201
20029735;ACTIVO;1187104;20748202
20029735;ACTIVO;1187104;20748203
20029735;ACTIVO;1187104;20748204
20029735;ACTIVO;1187104;20748205
20029735;ACTIVO;1187104;20748206
20029735;ACTIVO;1187104;20748207
20029735;ACTIVO;1187104;20748208
20029735;ACTIVO;1187104;20748209
20029735;ACTIVO;1187104;20748210
20029735;ACTIVO;1187104;20748211
20029735;ACTIVO;1187104;20748212
20029735;ACTIVO;1187104;20748213
20029735;ACTIVO;1187104;20748214
20029735;ACTIVO;1187104;20748215
20029735;ACTIVO;1187104;20748216
20029735;ACTIVO;1187104;20748217
20029735;ACTIVO;1187104;20748218
20029735;ACTIVO;1187104;20748219
20029735;ACTIVO;1187104;20748220
20029735;ACTIVO;1187104;20748221
20029735;ACTIVO;1187104;20748222
20029735;ACTIVO;1187104;20748223
20029735;ACTIVO;1187104;20748224
20029735;ACTIVO;1187104;20748225
20029735;ACTIVO;1187104;20748226
20029735;ACTIVO;1187104;20748227
20029735;ACTIVO;1187104;20748228
20029735;ACTIVO;1187104;20748229
20029735;ACTIVO;1187104;20748230
20029735;ACTIVO;1187104;20748231
20029735;ACTIVO;1187104;20748232
20029735;ACTIVO;1187104;20748233
20029735;ACTIVO;1187104;20748234
20029735;ACTIVO;1187104;20748235
20029735;ACTIVO;1187104;20748236
20029735;ACTIVO;1187104;20748237
20029735;ACTIVO;1187104;20748238
20029735;ACTIVO;1187104;20748239
20029735;ACTIVO;1187104;20748240
20029735;ACTIVO;1187104;20748241
20029735;ACTIVO;1187104;20748242
20029735;ACTIVO;1187104;20748243
20029735;ACTIVO;1187104;20748244
20029735;ACTIVO;1187104;20748245
20029735;ACTIVO;1187104;20748246
20029735;ACTIVO;1187104;20748247
20029735;ACTIVO;1187104;20748248
20029735;ACTIVO;1187104;20748249
20029735;ACTIVO;1187104;20748250
20029735;ACTIVO;1187104;20748251
20029735;ACTIVO;1187104;20748252
20029735;ACTIVO;1187104;20748253
20029735;ACTIVO;1187104;20748254
20029735;ACTIVO;1187104;20748255
20029735;ACTIVO;1187104;20748256
20029735;ACTIVO;1187104;20748257
20029735;ACTIVO;1187104;20748258
20029735;ACTIVO;1187104;20748259
20029735;ACTIVO;1187104;20748260
20029735;ACTIVO;1187104;20748261
20029735;ACTIVO;1187104;20748262
20029735;ACTIVO;1187104;20748263
20029735;ACTIVO;1187104;20748264
20029735;ACTIVO;1187104;20748265
20029735;ACTIVO;1187104;20748266
20029735;ACTIVO;1187104;20748267
20029735;ACTIVO;1187104;20748268
20029735;ACTIVO;1187104;20748269
20029735;ACTIVO;1187104;20748270
20029735;ACTIVO;1187104;20748271
20029735;ACTIVO;1187104;20748272
20029735;ACTIVO;1187104;20748273
20029735;ACTIVO;1187104;20748274
20029735;ACTIVO;1187104;20748275
20029735;ACTIVO;1187104;20748276
20029735;ACTIVO;1187104;20748277
20029735;ACTIVO;1187104;20748278
20029735;ACTIVO;1187104;20748279
20029735;ACTIVO;1187104;20748280
20029735;ACTIVO;1187104;20748281
20029735;ACTIVO;1187104;20748282
20029735;ACTIVO;1187104;20748283
20029735;ACTIVO;1187104;20748284
20029735;ACTIVO;1187104;20748285
20029735;ACTIVO;1187104;20748286
20029744;ACTIVO;1187104;
20030910;ACTIVO;18143;
20031028;ACTIVO;1061145;
20031080;ACTIVO;20019757;
20031226;ACTIVO;1211693;
20031233;ACTIVO;18143;
20031389;ACTIVO;20019757;20514628
20031528;ACTIVO;577251;
20033418;ACTIVO;20031058;
20033597;ACTIVO;1187104;
20033839;ACTIVO;711588;
20034901;ACTIVO;676148;
20034919;CERRADO;564313;20362395
20034919;CERRADO;564313;20460845
20034919;CERRADO;564313;20895859
20034919;CERRADO;564313;20895860
20034919;CERRADO;564313;20895861
20034919;CERRADO;564313;20895862
20034919;CERRADO;564313;20895863
20034919;CERRADO;564313;20895864
20034919;CERRADO;564313;20895865
20034919;CERRADO;564313;20895866
20034919;CERRADO;564313;20895867
20034919;CERRADO;564313;20895868
20034919;CERRADO;564313;20895869
20034919;CERRADO;564313;20895870
20034919;CERRADO;564313;20895871
20034921;ACTIVO;564313;
20034929;ACTIVO;938157, 20029646;
20034964;ACTIVO;636264;
20034965;ACTIVO;636264;
20034966;ACTIVO;636264;
20034967;ACTIVO;636264;
20034968;ACTIVO;636264;
20035201;ACTIVO;1215235;
20035213;ACTIVO;1221837;20113785
20035213;ACTIVO;1221837;20113786
20035213;ACTIVO;1221837;20113787
20035213;ACTIVO;1221837;20113788
20035417;ACTIVO;156109;
20035419;ACTIVO;53556, 156109;
20035448;ACTIVO;;
20035641;ACTIVO;;20061291
20035671;ACTIVO;577251;
20035672;ACTIVO;577251;
20035848;ACTIVO;20035846;
20035849;ACTIVO;20035846;
20035937;ACTIVO;69085;
20036234;ACTIVO;365275;
20036478;ACTIVO;1002566;20116391
20036478;ACTIVO;1002566;20799088
20036478;ACTIVO;1002566;20799089
20036478;ACTIVO;1002566;20799090
20038216;ACTIVO;1193534;
20038248;ACTIVO;808552;
20038319;ACTIVO;65342;20038326
20038751;ACTIVO;53295;
20039254;ACTIVO;532025;
20039489;ACTIVO;808552;
20039513;ACTIVO;711614;
20039615;ACTIVO;;
20040265;ACTIVO;1100170;
20040831;ACTIVO;594906;
20040832;CERRADO;594906;20365339
20040832;CERRADO;594906;20549309
20040832;CERRADO;594906;20968216
20040832;CERRADO;594906;20968217
20040832;CERRADO;594906;20968218
20040832;CERRADO;594906;20968219
20040832;CERRADO;594906;20968220
20040832;CERRADO;594906;20968221
20040832;CERRADO;594906;20968222
20040955;ACTIVO;20029733;20381520
20043116;ACTIVO;;20066243
20043116;ACTIVO;;20294027
20043116;ACTIVO;;20316466
20043116;ACTIVO;;20495788
20043116;ACTIVO;;20495789
20043116;ACTIVO;;20495790
20043116;ACTIVO;;20495791
20043116;ACTIVO;;20495792
20043116;ACTIVO;;20495793
20043116;ACTIVO;;20495794
20043363;ACTIVO;795878;
20043365;ACTIVO;795878;
20043630;ACTIVO;711588;20936754
20043630;ACTIVO;711588;20936755
20043630;ACTIVO;711588;20936756
20043630;ACTIVO;711588;20936757
20043679;ACTIVO;1111878;
20043680;ACTIVO;1111878;
20043681;ACTIVO;1111878;
20043682;ACTIVO;1111878;
20043684;ACTIVO;1111878;
20043685;ACTIVO;1111878;
20043686;ACTIVO;1111878;
20044005;CERRADO;18143;20638551
20044041;ACTIVO;873888;
20044042;ACTIVO;873888;
20044296;ACTIVO;729300, 923931, 954710, 1149972;
20044303;ACTIVO;587527;20770984
20044303;ACTIVO;587527;20770985
20044577;ACTIVO;1221816;
20045945;ACTIVO;128009;
20046215;ACTIVO;;
20046514;ACTIVO;396026;
20047973;ACTIVO;;20132098
20048719;ACTIVO;20038678;
20048995;ACTIVO;810547;20185372
20049498;ACTIVO;;
20049740;ACTIVO;20033849;
20049791;ACTIVO;18143, 577251;
20050173;ACTIVO;991679;
20050174;ACTIVO;991679;
20050175;ACTIVO;991679;
20050756;ACTIVO;20026784;
20051065;ACTIVO;552358;
20051478;ACTIVO;472042, 742042;
20051533;ACTIVO;;
20052972;ACTIVO;662322;20520568
20053010;ACTIVO;1184091;20779176
20053010;ACTIVO;1184091;20779177
20053010;ACTIVO;1184091;20779178
20053011;ACTIVO;1184091;
20053199;ACTIVO;594598;
20053246;ACTIVO;711588;
20053266;ACTIVO;;20080392
20053266;ACTIVO;;20099483
20053266;ACTIVO;;20386616
20053266;ACTIVO;;20510252
20053269;ACTIVO;31456;
20053279;ACTIVO;1198371;
20053280;ACTIVO;1198371;
20053281;ACTIVO;1198371;
20053282;ACTIVO;1198371;
20053803;ACTIVO;200880;20315389
20053803;ACTIVO;200880;20315495
20053960;ACTIVO;1100173;
20053967;ACTIVO;;20254498
20053967;ACTIVO;;20355250
20053970;ACTIVO;;
20054474;ACTIVO;1183879;
20054611;ACTIVO;20046838;
20055824;ACTIVO;365275;20146765
20055826;ACTIVO;365275;20517082
20055827;ACTIVO;365275;
20055828;ACTIVO;365275;
20055829;ACTIVO;365275;
20055830;ACTIVO;365275;
20055831;ACTIVO;365275;20460582
20055832;ACTIVO;365275;20145415
20055833;ACTIVO;365275;
20055834;ACTIVO;365275;
20055835;ACTIVO;365275;20254271
20055835;ACTIVO;365275;20517082
20055996;ACTIVO;254032;
20055997;ACTIVO;254022;
20055998;ACTIVO;254032;
20056409;ACTIVO;1127248;
20056412;ACTIVO;528831;
20056453;ACTIVO;20053954;
20056454;ACTIVO;20053954;
20056455;ACTIVO;20053954;
20056456;ACTIVO;20053954;
20056457;ACTIVO;20053954;
20056462;ACTIVO;20053954;
20056630;ACTIVO;200880;
20056631;ACTIVO;850193;
20057750;ACTIVO;1064403;20474523
20057750;ACTIVO;1064403;20474524
20057750;ACTIVO;1064403;20474525
20057750;ACTIVO;1064403;20474526
20058352;ACTIVO;1126758;
20058458;ACTIVO;20031057;
20058471;ACTIVO;;20058472
20058472;ACTIVO;20058471;
20059203;ACTIVO;;20725018
20059203;ACTIVO;;20750029
20059210;ACTIVO;;20490470
20059476;ACTIVO;;
20059496;ACTIVO;1197520;20619272
20059496;ACTIVO;1197520;20619273
20059497;ACTIVO;1197520;
20060187;ACTIVO;1197521;
20060694;ACTIVO;;
20061291;ACTIVO;20035641;
20061837;ACTIVO;;
20062272;ACTIVO;483865;
20062273;ACTIVO;483865;
20062274;ACTIVO;483865;
20062275;ACTIVO;483865;
20063028;ACTIVO;20026784;
20063057;ACTIVO;1127246;
20063478;ACTIVO;343473;
20063714;ACTIVO;;
20063721;ACTIVO;;
20063722;ACTIVO;;
20063784;ACTIVO;;
20063942;ACTIVO;415241;
20063943;CERRADO;415241;20687611
20063943;CERRADO;415241;20687612
20063943;CERRADO;415241;20687613
20064010;ACTIVO;252933;
20064011;ACTIVO;923677;20390736
20064011;ACTIVO;923677;20390737
20064037;ACTIVO;20048941;20193131
20064991;ACTIVO;1144678;
20065184;ACTIVO;113068;
20065185;ACTIVO;113068;
20065189;ACTIVO;524933;
20065640;ACTIVO;93068;20132261
20065700;ACTIVO;587527;
20065717;ACTIVO;1205922;
20066243;ACTIVO;20043116;
20066732;ACTIVO;700555;
20067045;ACTIVO;867509;
20067046;ACTIVO;867509;20182398
20067048;ACTIVO;441930;
20067049;ACTIVO;441930;
20067054;ACTIVO;718711;
20067070;ACTIVO;497158, 568814;
20067320;ACTIVO;1031449;
20068611;ACTIVO;503010;20321560
20068611;ACTIVO;503010;20321561
20068611;ACTIVO;503010;20321562
20068611;ACTIVO;503010;20321563
20068611;ACTIVO;503010;20321564
20068611;ACTIVO;503010;20321565
20068612;ACTIVO;503010;
20068613;ACTIVO;503010;20457077
20068614;ACTIVO;503010;
20068615;ACTIVO;503010;
20068616;ACTIVO;503010;
20068617;ACTIVO;503010;
20068619;ACTIVO;503010;
20068620;ACTIVO;503010;
20068621;ACTIVO;503010;
20068622;ACTIVO;503010;
20068950;ACTIVO;511611;
20068951;ACTIVO;511611;
20068952;ACTIVO;511611;
20068953;ACTIVO;511611;
20068954;ACTIVO;511611;
20068993;ACTIVO;462292;
20068994;ACTIVO;462292;
20068995;ACTIVO;462292;
20069445;ACTIVO;503010;
20069908;ACTIVO;;
20070051;ACTIVO;1193138, 1193139, 1193140;20493144
20071231;ACTIVO;1127246;
20072789;ACTIVO;648677, 651220;
20072790;ACTIVO;648677, 651220;
20072791;ACTIVO;648677, 651220;
20072792;ACTIVO;648677;
20072910;ACTIVO;84454;
20072912;ACTIVO;445695;20788132
20072912;ACTIVO;445695;20792663
20072912;ACTIVO;445695;20792664
20072912;ACTIVO;445695;20792665
20072912;ACTIVO;445695;20792666
20072912;ACTIVO;445695;20792667
20072912;ACTIVO;445695;20792668
20072912;ACTIVO;445695;20792669
20072912;ACTIVO;445695;20792670
20072912;ACTIVO;445695;20792671
20072912;ACTIVO;445695;20792672
20073343;ACTIVO;196558;
20073851;ACTIVO;1100172;
20074026;ACTIVO;104620;
20074027;ACTIVO;104620;
20074029;ACTIVO;104620;
20074030;ACTIVO;104620;
20074032;ACTIVO;104620;
20074293;ACTIVO;587527;
20075186;ACTIVO;794173;
20075211;ACTIVO;18143;
20075212;ACTIVO;18143;
20075217;ACTIVO;20058493;
20075274;ACTIVO;790793;20397732
20075449;ACTIVO;872756, 921300;
20076148;ACTIVO;20026359;20195535
20076148;ACTIVO;20026359;20201867
20076148;ACTIVO;20026359;20212571
20076148;ACTIVO;20026359;20225300
20076148;ACTIVO;20026359;20254173
20076148;ACTIVO;20026359;20259177
20076148;ACTIVO;20026359;20269950
20076148;ACTIVO;20026359;20286211
20076157;ACTIVO;794173;
20076516;ACTIVO;;
20076598;ACTIVO;20076597;20922608
20076599;ACTIVO;20076597;20922608
20076600;ACTIVO;20076597;20922608
20076695;ACTIVO;504297;20898877
20076695;ACTIVO;504297;20898878
20076721;ACTIVO;598305;20805807
20076721;ACTIVO;598305;20805808
20076721;ACTIVO;598305;20805809
20076721;ACTIVO;598305;20805810
20076721;ACTIVO;598305;20805811
20076721;ACTIVO;598305;20805812
20076774;ACTIVO;209006, 20076773;
20077259;ACTIVO;532025;20321421
20077775;ACTIVO;507931;20121951
20077775;ACTIVO;507931;20224699
20077775;ACTIVO;507931;20232370
20077775;ACTIVO;507931;20233378
20077833;ACTIVO;;
20077842;ACTIVO;676327;
20077970;ACTIVO;517487;
20078352;ACTIVO;1127249;
20078856;ACTIVO;784972;
20078863;ACTIVO;26651;
20078887;ACTIVO;860772;20671751
20078888;ACTIVO;860772;
20078890;ACTIVO;860772;
20078891;ACTIVO;860772;20078981
20078891;ACTIVO;860772;20847624
20080062;ACTIVO;20075166;
20080145;ACTIVO;20080144;
20080151;ACTIVO;20080150;
20080185;ACTIVO;996073;
20080186;ACTIVO;996073;
20080392;ACTIVO;20053266;
20080401;ACTIVO;887767;
20080835;ACTIVO;457814;
20081646;ACTIVO;554968;
20081647;ACTIVO;554968;
20081648;ACTIVO;554968;
20081787;ACTIVO;;20092178
20081787;ACTIVO;;20092179
20081787;ACTIVO;;20092180
20081787;ACTIVO;;20092181
20081787;ACTIVO;;20092182
20083120;ACTIVO;;20305592
20083120;ACTIVO;;20305593
20083120;ACTIVO;;20305594
20083120;ACTIVO;;20305595
20083129;ACTIVO;1094776;20346129
20083277;ACTIVO;20080144;
20083558;CERRADO;1057316;20896196
20084205;ACTIVO;427610;20134297
20084205;ACTIVO;427610;20194258
20084205;ACTIVO;427610;20412327
20084206;ACTIVO;427610;
20085800;ACTIVO;1075478;
20085801;ACTIVO;1075478;
20085879;ACTIVO;;
20085880;ACTIVO;;
20085895;ACTIVO;598680;
20086695;ACTIVO;;
20086859;ACTIVO;;
20087190;ACTIVO;162031;
20087217;ACTIVO;577251, 20087129;
20087272;ACTIVO;907651;20409354
20087611;ACTIVO;20087618;
20087612;ACTIVO;20087618;
20087613;ACTIVO;20087618;
20087619;ACTIVO;20087618;
200880;ACTIVO;;770180
200880;ACTIVO;;20053803
200880;ACTIVO;;20056630
200880;ACTIVO;;20115823
200880;ACTIVO;;20115824
200880;ACTIVO;;20137141
20088866;ACTIVO;835574;20115229
20088871;ACTIVO;409951;
20089373;ACTIVO;1220748;
20089376;ACTIVO;1220748;
20089638;ACTIVO;662322;
20089984;ACTIVO;935533;
20090484;ACTIVO;;
